account_id,strategy,instrument,broker_symbol,source,side,signal,weight,target_notional_usd,target_pct_account,estimated_units,estimated_standard_lots,sizing_note,last_price,magic,current_notional_usd,delta_notional_usd,delta_side
A2,FX_MR_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,LONG,1.0,0.16666666666666666,65829.67,0.329148,112557.25,1.1256,FX quote-USD estimate,0.584855,2026052202,0.0,65829.67,BUY
A2,FX_MR_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.16666666666666666,-65829.67,-0.329148,65829.67,0.6583,FX base-USD estimate,1.38206,2026052202,0.0,-65829.67,SELL
A3,NO_EUR_STACK,GBPUSD,GBPUSD,GBPUSD_MR3,SHORT,-1.0,0.2,-105387.38,-0.526937,78458.18,0.7846,FX quote-USD estimate,1.34323,2026052203,0.0,-105387.38,SELL
A3,NO_EUR_STACK,USDJPY,USDJPY,USDJPY_MR10,SHORT,-1.0,0.2,-105387.38,-0.526937,105387.38,1.0539,FX base-USD estimate,159.196,2026052203,0.0,-105387.38,SELL
A3,NO_EUR_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.2,105387.38,0.526937,147883.05,1.4788,FX quote-USD estimate,0.71264,2026052203,0.0,105387.38,BUY
A3,NO_EUR_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,LONG,1.0,0.2,105387.38,0.526937,180194.03,1.8019,FX quote-USD estimate,0.584855,2026052203,0.0,105387.38,BUY
A3,NO_EUR_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.2,-105387.38,-0.526937,105387.38,1.0539,FX base-USD estimate,1.38206,2026052203,0.0,-105387.38,SELL
A4,NO_EUR_STACK,GBPUSD,GBPUSD,GBPUSD_MR3,SHORT,-1.0,0.2,-105387.38,-0.526937,78458.18,0.7846,FX quote-USD estimate,1.34323,2026052204,0.0,-105387.38,SELL
A4,NO_EUR_STACK,USDJPY,USDJPY,USDJPY_MR10,SHORT,-1.0,0.2,-105387.38,-0.526937,105387.38,1.0539,FX base-USD estimate,159.196,2026052204,0.0,-105387.38,SELL
A4,NO_EUR_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.2,105387.38,0.526937,147883.05,1.4788,FX quote-USD estimate,0.71264,2026052204,0.0,105387.38,BUY
A4,NO_EUR_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,LONG,1.0,0.2,105387.38,0.526937,180194.03,1.8019,FX quote-USD estimate,0.584855,2026052204,0.0,105387.38,BUY
A4,NO_EUR_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.2,-105387.38,-0.526937,105387.38,1.0539,FX base-USD estimate,1.38206,2026052204,0.0,-105387.38,SELL
A5,COMDOLL_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.3333333333333333,94666.72,0.473334,132839.46,1.3284,FX quote-USD estimate,0.71264,2026052205,0.0,94666.72,BUY
A5,COMDOLL_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,LONG,1.0,0.3333333333333333,94666.72,0.473334,161863.57,1.6186,FX quote-USD estimate,0.584855,2026052205,0.0,94666.72,BUY
A5,COMDOLL_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.3333333333333333,-94666.72,-0.473334,94666.72,0.9467,FX base-USD estimate,1.38206,2026052205,0.0,-94666.72,SELL
A6,COMDOLL_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.3333333333333333,94666.72,0.473334,132839.46,1.3284,FX quote-USD estimate,0.71264,2026052206,0.0,94666.72,BUY
A6,COMDOLL_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,LONG,1.0,0.3333333333333333,94666.72,0.473334,161863.57,1.6186,FX quote-USD estimate,0.584855,2026052206,0.0,94666.72,BUY
A6,COMDOLL_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.3333333333333333,-94666.72,-0.473334,94666.72,0.9467,FX base-USD estimate,1.38206,2026052206,0.0,-94666.72,SELL
A7,FX_MR_STACK,EURUSD,EURUSD,EURUSD_MR5,LONG,1.0,0.16666666666666666,52663.74,0.263319,45388.03,0.4539,FX quote-USD estimate,1.1603,2026052207,0.0,52663.74,BUY
A7,FX_MR_STACK,GBPUSD,GBPUSD,GBPUSD_MR3,SHORT,-1.0,0.16666666666666666,-52663.74,-0.263319,39206.79,0.3921,FX quote-USD estimate,1.34323,2026052207,0.0,-52663.74,SELL
A7,FX_MR_STACK,USDJPY,USDJPY,USDJPY_MR10,SHORT,-1.0,0.16666666666666666,-52663.74,-0.263319,52663.74,0.5266,FX base-USD estimate,159.196,2026052207,0.0,-52663.74,SELL
A7,FX_MR_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.16666666666666666,52663.74,0.263319,73899.49,0.739,FX quote-USD estimate,0.71264,2026052207,0.0,52663.74,BUY
A7,FX_MR_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,LONG,1.0,0.16666666666666666,52663.74,0.263319,90045.8,0.9005,FX quote-USD estimate,0.584855,2026052207,0.0,52663.74,BUY
A7,FX_MR_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.16666666666666666,-52663.74,-0.263319,52663.74,0.5266,FX base-USD estimate,1.38206,2026052207,0.0,-52663.74,SELL
A8,NO_EUR_STACK,GBPUSD,GBPUSD,GBPUSD_MR3,SHORT,-1.0,0.2,-84309.9,-0.42155,62766.54,0.6277,FX quote-USD estimate,1.34323,2026052208,0.0,-84309.9,SELL
A8,NO_EUR_STACK,USDJPY,USDJPY,USDJPY_MR10,SHORT,-1.0,0.2,-84309.9,-0.42155,84309.9,0.8431,FX base-USD estimate,159.196,2026052208,0.0,-84309.9,SELL
A8,NO_EUR_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.2,84309.9,0.42155,118306.44,1.1831,FX quote-USD estimate,0.71264,2026052208,0.0,84309.9,BUY
A8,NO_EUR_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,LONG,1.0,0.2,84309.9,0.42155,144155.22,1.4416,FX quote-USD estimate,0.584855,2026052208,0.0,84309.9,BUY
A8,NO_EUR_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.2,-84309.9,-0.42155,84309.9,0.8431,FX base-USD estimate,1.38206,2026052208,0.0,-84309.9,SELL
