account_id,strategy,instrument,broker_symbol,source,side,signal,weight,target_notional_usd,target_pct_account,estimated_units,estimated_standard_lots,sizing_note,last_price,magic,current_notional_usd,delta_notional_usd,delta_side
A6,COMDOLL_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,SHORT,-1.0,0.3333333333333333,-16189.83,-0.161898,27466.23,0.2747,FX quote-USD estimate,0.589445,2026052206,0.0,-16189.83,SELL
A6,COMDOLL_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.3333333333333333,-16189.83,-0.161898,16189.83,0.1619,FX base-USD estimate,1.38425,2026052206,0.0,-16189.83,SELL
A7,FX_MR_STACK,EURUSD,EURUSD,EURUSD_MR5,SHORT,-1.0,0.16666666666666666,-13646.01,-0.13646,11742.8,0.1174,FX quote-USD estimate,1.162075,2026052207,0.0,-13646.01,SELL
A7,FX_MR_STACK,GBPUSD,GBPUSD,GBPUSD_MR3,LONG,1.0,0.16666666666666666,13646.01,0.13646,10167.62,0.1017,FX quote-USD estimate,1.342105,2026052207,0.0,13646.01,BUY
A7,FX_MR_STACK,USDJPY,USDJPY,USDJPY_MR10,SHORT,-1.0,0.16666666666666666,-13646.01,-0.13646,13646.01,0.1365,FX base-USD estimate,159.548,2026052207,0.0,-13646.01,SELL
A7,FX_MR_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.16666666666666666,13646.01,0.13646,19112.33,0.1911,FX quote-USD estimate,0.71399,2026052207,0.0,13646.01,BUY
A7,FX_MR_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,SHORT,-1.0,0.16666666666666666,-13646.01,-0.13646,23150.61,0.2315,FX quote-USD estimate,0.589445,2026052207,0.0,-13646.01,SELL
A7,FX_MR_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.16666666666666666,-13646.01,-0.13646,13646.01,0.1365,FX base-USD estimate,1.38425,2026052207,0.0,-13646.01,SELL
A8,NO_EUR_STACK,GBPUSD,GBPUSD,GBPUSD_MR3,LONG,1.0,0.2,21841.69,0.218417,16274.2,0.1627,FX quote-USD estimate,1.342105,2026052208,0.0,21841.69,BUY
A8,NO_EUR_STACK,USDJPY,USDJPY,USDJPY_MR10,SHORT,-1.0,0.2,-21841.69,-0.218417,21841.69,0.2184,FX base-USD estimate,159.548,2026052208,0.0,-21841.69,SELL
A8,NO_EUR_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.2,21841.69,0.218417,30591.03,0.3059,FX quote-USD estimate,0.71399,2026052208,0.0,21841.69,BUY
A8,NO_EUR_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,SHORT,-1.0,0.2,-21841.69,-0.218417,37054.67,0.3705,FX quote-USD estimate,0.589445,2026052208,0.0,-21841.69,SELL
A8,NO_EUR_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.2,-21841.69,-0.218417,21841.69,0.2184,FX base-USD estimate,1.38425,2026052208,0.0,-21841.69,SELL
