account_id,strategy,instrument,broker_symbol,source,side,signal,weight,target_notional_usd,target_pct_account,estimated_units,estimated_standard_lots,sizing_note,last_price,magic,current_notional_usd,delta_notional_usd,delta_side
A4,NO_EUR_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.2,-29538.72,-0.295387,29538.72,0.2954,FX base-USD estimate,1.39568,2026052204,0.0,-29538.72,SELL
A5,COMDOLL_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.3333333333333333,16942.27,0.169423,24142.2,0.2414,FX quote-USD estimate,0.70177,2026052205,0.0,16942.27,BUY
A5,COMDOLL_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,LONG,1.0,0.3333333333333333,16942.27,0.169423,29182.13,0.2918,FX quote-USD estimate,0.58057,2026052205,0.0,16942.27,BUY
A5,COMDOLL_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.3333333333333333,-16942.27,-0.169423,16942.27,0.1694,FX base-USD estimate,1.39568,2026052205,0.0,-16942.27,SELL
A6,COMDOLL_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.3333333333333333,16942.27,0.169423,24142.2,0.2414,FX quote-USD estimate,0.70177,2026052206,0.0,16942.27,BUY
A6,COMDOLL_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,LONG,1.0,0.3333333333333333,16942.27,0.169423,29182.13,0.2918,FX quote-USD estimate,0.58057,2026052206,0.0,16942.27,BUY
A6,COMDOLL_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.3333333333333333,-16942.27,-0.169423,16942.27,0.1694,FX base-USD estimate,1.39568,2026052206,0.0,-16942.27,SELL
A7,FX_MR_STACK,EURUSD,EURUSD,EURUSD_MR5,LONG,1.0,0.16666666666666666,14866.34,0.148663,12886.96,0.1289,FX quote-USD estimate,1.153595,2026052207,0.0,14866.34,BUY
A7,FX_MR_STACK,GBPUSD,GBPUSD,GBPUSD_MR3,SHORT,-1.0,0.16666666666666666,-14866.34,-0.148663,11120.21,0.1112,FX quote-USD estimate,1.336875,2026052207,0.0,-14866.34,SELL
A7,FX_MR_STACK,USDJPY,USDJPY,USDJPY_MR10,SHORT,-1.0,0.16666666666666666,-14866.34,-0.148663,14866.34,0.1487,FX base-USD estimate,160.4145,2026052207,0.0,-14866.34,SELL
A7,FX_MR_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.16666666666666666,14866.34,0.148663,21184.06,0.2118,FX quote-USD estimate,0.70177,2026052207,0.0,14866.34,BUY
A7,FX_MR_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,LONG,1.0,0.16666666666666666,14866.34,0.148663,25606.45,0.2561,FX quote-USD estimate,0.58057,2026052207,0.0,14866.34,BUY
A7,FX_MR_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.16666666666666666,-14866.34,-0.148663,14866.34,0.1487,FX base-USD estimate,1.39568,2026052207,0.0,-14866.34,SELL
A8,NO_EUR_STACK,GBPUSD,GBPUSD,GBPUSD_MR3,SHORT,-1.0,0.2,-23630.97,-0.23631,17676.28,0.1768,FX quote-USD estimate,1.336875,2026052208,0.0,-23630.97,SELL
A8,NO_EUR_STACK,USDJPY,USDJPY,USDJPY_MR10,SHORT,-1.0,0.2,-23630.97,-0.23631,23630.97,0.2363,FX base-USD estimate,160.4145,2026052208,0.0,-23630.97,SELL
A8,NO_EUR_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.2,23630.97,0.23631,33673.39,0.3367,FX quote-USD estimate,0.70177,2026052208,0.0,23630.97,BUY
A8,NO_EUR_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,LONG,1.0,0.2,23630.97,0.23631,40703.06,0.407,FX quote-USD estimate,0.58057,2026052208,0.0,23630.97,BUY
A8,NO_EUR_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.2,-23630.97,-0.23631,23630.97,0.2363,FX base-USD estimate,1.39568,2026052208,0.0,-23630.97,SELL
